attack,retriever,defense,epsilon,stratum,n_queries,drift_tv,drift_js,stance_shift,stance_div,stance_onesided,stance_gap,poison_in_topk,poison_share,in_pool_rate,mean_score
template_plus_projection,bm25,multi_query,,stereoset-age,24,0.14583333333333334,0.06743566383992344,0.5,0.3112781244591328,0.5,0.6111111111111112,0.5,0.2916666666666667,0.05833333333333333,1.3522839962561957
template_plus_projection,bm25,multi_query,,stereoset-race,24,0.1486111111111111,0.03170856808066781,0.5,0.31127812445913283,0.5,0.6666666666666666,0.75,0.65,0.0,1.326889742829219
template_plus_projection,bm25,repr_both,0.0,bbq-disability,24,0.375,0.34458032765779606,0.5,0.3112781244591328,0.5,1.0,1.0,0.9499999999999998,0.0,6.442248786089828
template_plus_projection,bm25,repr_both,0.0,bbq-gender,24,0.06249999999999998,0.010899661308522782,0.3888888888888889,0.2144256961807246,0.3888888888888889,0.6111111111111112,0.75,0.6749999999999999,0.0,9.405553874500212
template_plus_projection,bm25,repr_both,0.0,stereoset-age,24,0.19999999999999998,0.15269040896506159,0.5,0.3112781244591328,0.5,0.4166666666666667,0.5,0.375,0.03333333333333333,4.5117347703615485
template_plus_projection,bm25,repr_both,0.0,stereoset-race,24,0.06249999999999998,0.012006116563201394,0.5,0.31127812445913283,0.5,0.6875,0.75,0.725,0.0,5.942751354943563
template_plus_projection,bm25,repr_both,1.0,bbq-disability,24,0.55,0.9024966367527468,0.5,0.3112781244591328,0.5,1.0,1.0,0.975,0.0,6.395681808222741
template_plus_projection,bm25,repr_both,1.0,bbq-gender,24,0.23750000000000002,0.21075613322112874,0.43333333333333335,0.260614963176023,0.43333333333333335,0.0,0.75,0.6749999999999999,0.0,9.255256993107674
template_plus_projection,bm25,repr_both,1.0,stereoset-age,24,0.42500000000000004,0.4716599401721604,0.4666666666666667,0.2715824383712456,0.4666666666666667,0.0,0.5,0.375,0.03333333333333333,4.5117347703615485
template_plus_projection,bm25,repr_both,1.0,stereoset-race,24,0.25,0.15213944285747713,0.5,0.31127812445913283,0.5,0.0,0.75,0.725,0.0,5.9347538690489
template_plus_projection,bm25,repr_group,0.0,bbq-disability,24,0.325,0.2551591293598043,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,6.468287664654317
template_plus_projection,bm25,repr_group,0.0,bbq-gender,24,0.11249999999999998,0.015741228899411343,0.5,0.3112781244591328,0.5,0.6111111111111112,0.75,0.6999999999999998,0.0,9.299990057579004
template_plus_projection,bm25,repr_group,0.0,stereoset-age,24,0.225,0.1169952514637901,0.5,0.3112781244591328,0.5,0.5833333333333334,0.5,0.425,0.024999999999999998,4.570175521896919
template_plus_projection,bm25,repr_group,0.0,stereoset-race,24,0.075,0.005455964883284911,0.5,0.31127812445913283,0.5,0.75,0.75,0.75,0.0,5.885888279502175
