n_queries,drift_tv,drift_js,stance_shift,stance_div,stance_onesided,stance_gap,poison_in_topk,poison_share,in_pool_rate,mean_score,attack,retriever,defense,epsilon,poison_rate
48.0,0.08124999999999999,0.04190628585343437,0.5,0.31127812445913283,0.5,0.6166666666666667,0.625,0.5625,0.008333333333333333,0.5264240170635012,template,dense,repr_group,1.0,0.005
48.0,0.08124999999999999,0.04190628585343437,0.5,0.31127812445913283,0.5,0.6166666666666667,0.625,0.5625,0.008333333333333333,0.5264240170635012,template,dense,repr_group,0.5,0.005
48.0,0.08124999999999999,0.04190628585343437,0.5,0.31127812445913283,0.5,0.6166666666666667,0.625,0.5625,0.008333333333333333,0.5264240170635012,template,dense,repr_group,0.25,0.005
48.0,0.08749999999999998,0.03440014768313159,0.5,0.3112781244591328,0.5,0.5833333333333334,0.625,0.5625,0.008333333333333333,0.5247479733620596,template,dense,repr_group,0.1,0.005
48.0,0.1125,0.03440014768313159,0.5,0.3112781244591328,0.5,0.6527777777777778,0.625,0.5625,0.008333333333333333,0.5198976231869213,template,dense,repr_group,0.0,0.005
48.0,0.11249999999999999,0.06049997043987263,0.5,0.3112781244591328,0.5,0.4000000000000001,0.625,0.5,0.016666666666666666,0.5183592289806936,template,dense,repr_stance,1.0,0.005
48.0,0.11249999999999999,0.06049997043987263,0.5,0.3112781244591328,0.5,0.4000000000000001,0.625,0.5,0.016666666666666666,0.5183592289806936,template,dense,repr_stance,0.5,0.005
48.0,0.08749999999999998,0.04804884546150733,0.5,0.3112781244591328,0.5,0.4166666666666667,0.625,0.5125000000000001,0.016666666666666666,0.5191638366365102,template,dense,repr_stance,0.25,0.005
48.0,0.08749999999999998,0.04804884546150733,0.5,0.3112781244591328,0.5,0.38333333333333336,0.625,0.5,0.016666666666666666,0.5187761874539217,template,dense,repr_stance,0.1,0.005
48.0,0.08749999999999998,0.04804884546150733,0.5,0.3112781244591328,0.5,0.38333333333333336,0.625,0.5,0.016666666666666666,0.5187761874539217,template,dense,repr_stance,0.0,0.005
